year,n_firms,n_emp,payroll,revenue,NAICS2017,state,payroll_per_emp,ai_firms_did_not_use,ai_firms_tested_but_did_not_use_in_production_or_service,ai_firms_low_use,ai_firms_moderate_use,ai_firms_high_use,ai_firms_dont_know,ai_firms_any_use,ai_firms_total,ai_adoption_rate,high_ai
2017,2956,65406,3520914,8857901,62,15,53.83166681955784,1930,0,0,0,0,0,0,1930,0,High AI adoption
2017,1131,46752,3225397,13357226,51,18,68.98949777549623,872,0,36,0,0,77,36,1021,0.03525954946131244,High AI adoption
2017,2971,115269,3413958,12431761,72,15,29.617312547172265,2017,0,0,0,0,98,0,2115,0,High AI adoption
2017,474,12112,310616,1030546,71,15,25.645310435931307,0,0,0,0,0,0,0,0,NA,NA
2017,1369,11863,333663,1103892,81,15,28.126359268313244,755,0,0,0,0,0,0,755,0,High AI adoption
2017,20,66,1982,0,99,15,30.03030303030303,0,0,0,0,0,0,0,0,NA,NA
2017,450,18992,656915,725685,61,15,34.58903748946925,0,0,0,0,0,0,0,0,NA,NA
2017,680,54853,4442603,2832014,55,18,80.99106703370828,231,0,21,0,0,39,21,312,0.0673076923076923,High AI adoption
2017,4753,34255,1393182,7557837,53,18,40.67090935629835,4401,0,0,0,0,305,0,4706,0,High AI adoption
2017,2929,22794,1424463,3724076,54,15,62.492892866543826,2098,0,125,62,0,77,187,2549,0.07336210278540604,High AI adoption
2017,23731,529446,23224206,119068371,00,15,43.86510805634569,16849,72,535,185,0,1444,720,19805,0.036354455945468316,High AI adoption
2017,4776,105826,7186951,50243748,52,18,67.91290420123599,0,13,35,66,0,384,101,599,0.1686143572621035,High AI adoption
2017,11939,120396,8293462,21607432,54,18,68.8848632844945,9255,112,521,156,0,325,677,11046,0.06128915444504798,High AI adoption
2017,6275,213618,6670841,14091751,56,18,31.227897461824377,5459,0,238,0,0,342,238,6277,0.03791620200732834,High AI adoption
2017,165460,3829627,178028780,1124214430,00,26,46.48723752992132,131551,717,1938,1441,324,8007,3703,147681,0.025074315585620358,High AI adoption
2017,676,5766,171639,663061,11,26,29.767429760665973,0,0,0,0,0,0,0,0,NA,NA
2017,293,4612,295785,1995178,21,26,64.13378143972247,225,0,0,0,0,0,0,225,0,High AI adoption
2017,364,2130,73463,266580,11,18,34.489671361502346,0,0,0,0,0,0,0,0,NA,NA
2017,6131,123587,7448647,151227518,42,18,60.27047343167162,5129,18,166,29,0,463,195,6000,0.0325,High AI adoption
2017,19163,162229,9353207,46524232,23,26,57.65434663346257,17475,0,0,0,0,371,0,17846,0,High AI adoption
2017,13257,140995,7803952,35497774,23,18,55.34914004042697,11169,0,0,0,0,465,0,11634,0,High AI adoption
2017,9019,205562,12501122,301787126,42,26,60.814362576740834,7761,29,60,87,0,708,147,8792,0.016719745222929936,High AI adoption
2017,116,24461,2581847,22585449,22,26,105.54952781979478,47,0,0,0,0,0,0,47,0,High AI adoption
2017,187,16142,1505672,11955643,22,18,93.27666955767563,39,0,0,0,0,0,0,39,0,High AI adoption
2017,179,5656,352048,2383125,21,18,62.243281471004245,85,0,0,0,0,0,0,85,0,High AI adoption
2017,20007,275087,19691610,42457042,54,26,71.58320822139905,14939,203,335,250,0,1078,585,17390,0.03364002300172513,High AI adoption
2017,10044,409205,18472947,49723241,62,18,45.143502645373346,7402,0,0,0,0,445,0,7847,0,High AI adoption
2017,6181,52897,2131228,16620272,53,26,40.290148779703955,4677,0,0,0,0,505,0,5182,0,High AI adoption
2017,9465,273330,4155529,14834396,72,18,15.203340284637617,7678,0,0,0,0,738,0,8416,0,High AI adoption
2017,6854,165588,12201836,105349650,52,26,73.68792424571829,4532,55,220,160,0,206,380,5553,0.06843147848010085,High AI adoption
2017,2123,67280,5179231,23191757,51,26,76.98024673008324,1480,75,79,39,0,196,118,1987,0.059386009058882736,High AI adoption
2017,2053,36340,1125158,3938621,71,18,30.961970280682444,1690,0,0,0,0,0,0,1690,0,High AI adoption
2017,1540,68083,1948946,5832639,61,18,28.626029992802902,753,0,0,0,0,0,0,753,0,High AI adoption
2017,10319,352647,11113774,23555376,56,26,31.515294331158355,8019,0,25,0,0,234,25,8303,0.0030109598940142117,High AI adoption
2017,102435,2674980,118249991,758717103,00,18,44.20593462381027,85833,267,1946,690,187,5191,2823,96937,0.029122007076761196,High AI adoption
2017,7239,62293,1978447,6291312,81,18,31.760342253543737,6704,0,0,0,0,432,0,7136,0,High AI adoption
2017,350,12547,751197,3801474,21,21,59.87064636965012,322,0,0,0,0,0,0,322,0,High AI adoption
2017,321,1879,60026,93149,11,21,31.945715806279935,0,0,0,0,0,0,0,0,NA,NA
2017,12233,89222,2605572,8268925,81,26,29.20324583622873,10311,0,0,0,0,1010,0,11321,0,High AI adoption
2017,466,3375,34997,217,99,26,10.36948148148148,267,0,0,0,0,0,0,267,0,High AI adoption
2017,63839,1575730,66325815,514208672,00,21,42.09211920823999,51659,221,869,614,174,3237,1657,58431,0.028358234498810562,High AI adoption
2017,2078,70441,2080384,3964940,61,26,29.53370906148408,1385,0,0,0,0,0,0,1385,0,High AI adoption
2017,15382,427076,6407317,21597915,72,26,15.002755949760699,12262,0,0,0,0,531,0,12793,0,High AI adoption
2017,7432,77973,3854083,20821478,23,21,49.42843035409693,5109,0,0,0,0,0,0,5109,0,High AI adoption
2017,3257,50223,1734542,4918934,71,26,34.53680584592716,1931,0,0,0,0,0,0,1931,0,High AI adoption
2017,19467,588975,26794897,67355827,62,26,45.494116049068296,14886,0,0,0,0,675,0,15561,0,High AI adoption
2017,86,9149,817520,7977466,22,21,89.35621379385725,43,0,0,0,0,0,0,43,0,High AI adoption
2017,3007,17669,693307,5184220,53,21,39.238609994906334,2372,0,0,0,0,192,0,2564,0,High AI adoption
2017,1148,119932,11610491,5808388,55,26,96.8089500717073,0,14,36,0,0,97,36,183,0.19672131147540983,High AI adoption
2017,1456,2143,24491,0,99,19,11.428371441903874,1057,0,0,0,0,0,0,1057,0,High AI adoption
2017,3187,71892,4192532,121893166,42,21,58.317086741222944,3064,16,29,21,0,181,50,3361,0.01487652484379649,High AI adoption
2017,4428,25355,761284,2645521,81,19,30.025004929994083,4206,0,0,0,0,0,0,4206,0,High AI adoption
2017,5746,125317,1900233,7016953,72,19,15.163409593271464,4355,0,0,0,0,0,0,4355,0,High AI adoption
2017,3078,77499,5132572,44074403,52,21,66.22759003341979,2546,0,30,0,0,132,30,2738,0.01095690284879474,High AI adoption
2017,61849,1301514,56368245,420607606,00,19,43.30974926124498,51303,144,969,573,308,3159,1850,58306,0.03172915308887593,High AI adoption
2017,558,3600,167335,270063,11,19,46.481944444444444,587,0,0,0,0,0,0,587,0,High AI adoption
2017,758,26515,1306839,6702752,51,21,49.28678106732038,569,0,26,0,0,53,26,674,0.03857566765578635,High AI adoption
2017,101,8377,729889,6791810,22,19,87.13011818073296,0,0,0,0,0,0,0,0,NA,NA
2017,789,27999,773794,1710532,61,21,27.636487017393478,603,0,0,0,0,0,0,603,0,High AI adoption
2017,5745,178652,2664255,9358001,72,21,14.913099209636613,4468,0,0,0,0,373,0,4841,0,High AI adoption
2017,80,2024,125795,570326,21,19,62.151679841897234,46,0,0,0,0,0,0,46,0,High AI adoption
2017,1275,22510,541867,2065896,71,21,24.072278987116835,1234,0,0,0,0,0,0,1234,0,High AI adoption
2017,7567,69599,3710743,10307241,54,21,53.31603902354919,6197,69,210,75,0,450,285,7286,0.039116113093604174,High AI adoption
2017,3542,108581,3271741,8167090,56,21,30.13180022287509,2553,0,0,0,0,0,0,2553,0,High AI adoption
2017,8814,76239,4025093,21064948,23,19,52.79572134996524,7339,0,0,0,0,111,0,7450,0,High AI adoption
2017,4022,30585,912212,3010943,81,21,29.825470001634788,4026,0,0,0,0,372,0,4398,0,High AI adoption
2017,310,967,12955,0,99,21,13.397104446742503,180,0,0,0,0,0,0,180,0,High AI adoption
2017,3542,77563,4123032,88838918,42,19,53.157201242860644,2780,0,88,0,0,311,88,3267,0.026936026936026935,High AI adoption
2017,3678,101257,7364012,60056507,52,19,72.7259547488075,3138,13,82,0,0,291,82,3606,0.02273987798114254,High AI adoption
2017,8397,252580,11313523,29214705,62,21,44.79184020904268,5550,0,0,0,0,308,0,5858,0,High AI adoption
2017,5999,58131,3690896,8718790,54,19,63.49273193304777,5113,39,190,114,0,0,304,5760,0.05277777777777778,High AI adoption
2017,3332,61948,2055687,4976392,56,19,33.18407373926519,2242,0,0,0,0,62,0,2304,0,High AI adoption
2017,868,29362,1682231,7745461,51,19,57.2927934064437,597,0,0,0,0,43,0,640,0,High AI adoption
2017,716,34563,899526,2335275,61,19,26.025692214217514,543,0,0,0,0,0,0,543,0,High AI adoption
2017,5648,185413,7571515,17999336,62,19,40.835944620927336,4510,0,0,0,0,0,0,4510,0,High AI adoption
2017,889,6266,386073,3584428,21,20,61.61394829237153,0,0,0,0,0,0,0,0,NA,NA
2017,432,1701,49597,667870,11,20,29.157554379776602,0,0,0,0,0,0,0,0,NA,NA
2017,2635,13121,530876,2964951,53,19,40.4600259126591,2301,0,0,0,0,0,0,2301,0,High AI adoption
2017,511,28695,2138913,2198903,55,19,74.5395713538944,286,0,0,0,0,22,0,308,0,High AI adoption
2017,1387,19099,343759,1353294,71,19,17.998795748468506,743,0,0,0,0,0,0,743,0,High AI adoption
2017,7023,68626,3575546,18266813,23,20,52.101914726197066,5738,0,0,0,0,0,0,5738,0,High AI adoption
2017,74,7205,708284,6111365,22,20,98.30451075641915,28,0,0,0,0,0,0,28,0,High AI adoption
2017,32955,518323,22884657,113468811,00,23,44.1513438531572,23560,77,577,206,0,1111,783,26314,0.029756023409591853,High AI adoption
2017,807,30691,2146031,14499470,51,20,69.92378873285328,459,0,0,0,0,31,0,490,0,High AI adoption
2017,3664,60563,4343992,31072133,52,20,71.72682991265295,2683,13,66,136,0,350,202,3450,0.058550724637681156,High AI adoption
2017,3150,64096,3807365,94052309,42,20,59.40097666000999,2496,0,49,19,0,207,68,2839,0.023952095808383235,High AI adoption
2017,1421,21237,1335050,20443357,42,23,62.86434053774074,1025,0,18,0,0,42,18,1103,0.016319129646418858,High AI adoption
2017,5102,32016,1652592,6908005,23,23,51.617691154422786,3718,0,0,0,0,0,0,3718,0,High AI adoption
2017,920,3050,151536,805410,11,23,49.683934426229506,635,0,0,0,0,0,0,635,0,High AI adoption
2017,15,69,4422,26413,21,23,64.08695652173913,0,0,0,0,0,0,0,0,NA,NA
2017,38,2193,199236,1544184,22,23,90.85088919288646,25,0,0,0,0,0,0,25,0,High AI adoption
2017,3502,20152,617122,2102538,81,20,30.62336244541485,2978,0,0,0,0,0,0,2978,0,High AI adoption
2017,564,27010,2346436,2109305,55,20,86.87286190299889,304,0,21,0,0,33,21,379,0.055408970976253295,High AI adoption
2017,699,26381,590199,1345080,61,20,22.372123877032713,261,0,0,0,0,0,0,261,0,High AI adoption
2017,5849,186927,7560195,19004225,62,20,40.44463881622237,4471,0,0,0,0,256,0,4727,0,High AI adoption
2017,4331,121368,1683025,5757830,72,20,13.867123129655264,3021,0,0,0,0,412,0,3433,0,High AI adoption
2017,176,10453,963135,77228,55,23,92.13957715488377,34,0,0,0,0,0,0,34,0,High AI adoption
2017,3239,91379,3081164,6997581,56,20,33.718513006270584,3136,0,0,0,0,212,0,3348,0,High AI adoption
2017,1054,16713,301988,1132601,71,20,18.069048046430922,790,0,0,0,0,0,0,790,0,High AI adoption
2017,930,28029,1940636,12806538,52,23,69.23671911234793,716,0,15,0,0,22,15,768,0.01953125,High AI adoption
2017,2772,14150,591765,4011139,53,20,41.8208480565371,2735,0,0,0,0,0,0,2735,0,High AI adoption
2017,993,1939,26383,0,99,20,13.606498194945848,408,0,0,0,0,0,0,408,0,High AI adoption
2017,3070,108726,4719585,11122369,62,23,43.40806246895867,1647,0,0,0,0,166,0,1813,0,High AI adoption
2017,1615,7247,283025,1495846,53,23,39.05409134814406,1168,0,0,0,0,0,0,1168,0,High AI adoption
2017,451,17976,606454,1576695,61,23,33.73687138406765,0,0,0,0,0,0,0,0,NA,NA
2017,6616,64422,4120551,11678831,54,20,63.96186085498743,5372,82,99,43,0,391,142,6129,0.02316854299233154,High AI adoption
2017,56107,1182237,51497344,355937620,00,20,43.55923896815951,45364,180,826,632,187,2719,1645,51553,0.031908909277830584,High AI adoption
2017,837,8208,189561,665285,71,23,23.09466374269006,0,0,0,0,0,0,0,0,NA,NA
2017,77699,1673113,73873765,529928303,00,22,44.153482161694996,55448,294,884,625,144,3212,1653,62260,0.026549951814969483,High AI adoption
2017,2084,23089,750465,1871989,56,23,32.50314002338776,1461,0,0,0,0,0,0,1461,0,High AI adoption
2017,3713,54783,1161878,3874176,72,23,21.208732636036725,2587,0,0,0,0,0,0,2587,0,High AI adoption
2017,57,275,2858,0,99,23,10.392727272727273,0,0,0,0,0,0,0,0,NA,NA
2017,1982,9691,304799,1059317,81,23,31.451759364358683,1283,0,0,0,0,0,0,1283,0,High AI adoption
2017,656,4244,173402,1339761,11,22,40.85815268614515,436,0,0,0,0,0,0,436,0,High AI adoption
2017,8147,139123,7684711,28041919,23,22,55.236812029642834,5085,0,0,0,0,336,0,5421,0,High AI adoption
2017,3290,23176,1463844,3878086,54,23,63.16206420434933,2507,0,245,0,0,162,245,3159,0.07755618866729978,High AI adoption
2017,1155,43461,3339538,23035178,21,22,76.83987943213455,954,0,0,0,0,24,0,978,0,High AI adoption
2017,1459,51829,4629891,19258579,51,24,89.33012406181868,1018,0,28,28,0,112,56,1242,0.04508856682769726,High AI adoption
2017,212,10542,975776,8393305,22,22,92.56080440144186,59,0,0,0,0,0,0,59,0,High AI adoption
2017,4062,74528,4252390,67713808,42,22,57.05761592958351,0,18,98,0,0,266,98,480,0.20416666666666666,High AI adoption
2017,656,23702,1271179,7794753,51,22,53.63171884229179,469,0,0,0,0,53,0,522,0,High AI adoption
2017,4373,85554,5912962,101239904,42,24,69.1137994716787,3327,32,131,18,0,207,149,3864,0.038561076604554864,High AI adoption
2017,14356,180982,10192417,50344570,23,24,56.31729674774287,11632,0,0,0,0,288,0,11920,0,High AI adoption
2017,76,10271,1286034,9259744,22,24,125.21020348554181,34,0,0,0,0,0,0,34,0,High AI adoption
2017,10952,101981,6672159,16888379,54,22,65.42551063433385,7897,80,169,0,0,304,169,8619,0.0196078431372549,High AI adoption
2017,3821,27949,1312245,6922608,53,22,46.95141149951698,2976,0,0,0,0,330,0,3306,0,High AI adoption
2017,104529,2335891,124013337,576078054,00,24,53.0903783609766,79067,607,1447,1093,391,4627,2931,90163,0.03250779144438406,High AI adoption
2017,3992,77476,5025496,27823923,52,22,64.86519696422118,2534,0,62,85,0,122,147,2950,0.04983050847457627,High AI adoption
2017,9840,273073,11055117,29621342,62,22,40.484108644941095,6579,0,0,0,0,429,0,7008,0,High AI adoption
2017,229,1293,52558,144241,11,24,40.64810518174787,0,0,0,0,0,0,0,0,NA,NA
2017,30,743,65175,225544,21,24,87.71870794078062,0,0,0,0,0,0,0,0,NA,NA
2017,18546,290724,24340766,55377796,54,24,83.72465293543017,14268,186,370,388,0,802,758,16772,0.045194371571667065,High AI adoption
2017,4713,37633,1335065,4423009,81,22,35.47591209842425,3568,0,0,0,0,132,0,3700,0,High AI adoption
2017,4724,53350,2906927,18642926,53,24,54.48785379568885,3979,0,273,0,0,69,273,4594,0.059425337396604265,High AI adoption
2017,221,856,7404,0,99,22,8.649532710280374,0,0,0,0,0,0,0,0,NA,NA
2017,514,30252,2254339,2366315,55,22,74.51867645114372,0,0,22,0,0,28,22,72,0.3055555555555556,High AI adoption
2017,4131,121744,11059511,82112819,52,24,90.84234952030491,2742,59,76,51,0,135,127,3190,0.03981191222570533,High AI adoption
2017,1994,81696,4010681,4298080,61,24,49.09274627888758,1123,0,0,0,0,0,0,1123,0,High AI adoption
2017,7322,216188,3852339,14374968,72,22,17.81939330582641,5531,0,0,0,0,328,0,5859,0,High AI adoption
2017,1157,46326,1618103,1745720,61,22,34.92861460087208,459,0,0,0,0,0,0,459,0,High AI adoption
2017,1975,42599,1610954,5673768,71,24,37.816709312425175,1113,0,0,0,0,0,0,1113,0,High AI adoption
2017,1410,24514,845769,2775283,71,22,34.501468548584484,979,0,0,0,0,0,0,979,0,High AI adoption
2017,7212,218546,8756745,18442248,56,24,40.06820074492327,5749,0,0,0,0,475,0,6224,0,High AI adoption
2017,12401,369897,18105558,46036768,62,24,48.94756648472413,8408,0,0,0,0,464,0,8872,0,High AI adoption
2017,4102,119732,4168949,9970455,56,22,34.819004109177165,2788,0,0,0,0,104,0,2892,0,High AI adoption
2017,7347,58722,2196668,5780486,81,24,37.40792207349886,5733,0,0,0,0,545,0,6278,0,High AI adoption
2017,9242,235578,4590513,16649461,72,24,19.48617018567099,7025,0,0,0,0,657,0,7682,0,High AI adoption
2017,115144,2673078,140826766,806593867,00,27,52.68337324986401,95053,434,1991,1143,279,4105,3413,106418,0.032071642015448515,High AI adoption
2017,6124,176215,16660796,144241087,52,27,94.5481145191953,4430,12,138,119,0,279,257,5235,0.04909264565425024,High AI adoption
2017,1650,67570,5094050,21044815,51,27,75.38922598786444,1156,0,64,121,0,84,185,1610,0.11490683229813664,High AI adoption
2017,16260,196254,15506457,36563997,54,27,79.01218319117062,12692,173,639,282,0,446,921,15153,0.060780043555731536,High AI adoption
2017,5676,54540,3473313,22693401,53,25,63.68377337733774,4170,0,0,0,0,135,0,4305,0,High AI adoption
2017,2955,219370,9861778,11267552,61,25,44.95499840452204,1757,0,0,0,0,0,0,1757,0,High AI adoption
2017,5802,39897,1926278,10226498,53,27,48.28127428127428,5187,0,0,0,0,0,0,5187,0,High AI adoption
2017,841,104003,12672256,3088110,55,25,121.84510062209743,0,0,31,0,0,55,31,117,0.26495726495726496,High AI adoption
2017,2273,132677,16047414,53184866,51,25,120.95098622971578,1476,49,62,53,21,135,136,1932,0.07039337474120083,High AI adoption
2017,20844,310234,32466052,78510049,54,25,104.65020597355544,14199,244,724,317,135,998,1176,17793,0.06609340751981116,High AI adoption
2017,9887,209399,9283007,22240554,56,25,44.33166825056471,6522,0,0,0,0,170,0,6692,0,High AI adoption
2017,10273,462027,19862252,47088705,62,27,42.98937507981135,7849,0,0,0,0,278,0,8127,0,High AI adoption
2017,7733,56322,1796088,5653632,81,27,31.889634601043998,7119,0,0,0,0,0,0,7119,0,High AI adoption
2017,5225,203956,26812414,156014260,52,25,131.4617564572751,3486,20,91,61,0,202,152,4012,0.03788634097706879,High AI adoption
2017,371,1203,43359,258716,11,25,36.042394014962596,0,0,0,0,0,0,0,0,NA,NA
2017,1597,3330,39622,0,99,27,11.898498498498498,1035,0,0,0,0,0,0,1035,0,High AI adoption
2017,6841,177489,7005944,15241593,56,27,39.47255322865079,5382,0,93,0,0,186,93,5754,0.01616266944734098,High AI adoption
2017,53,1041,73591,278903,21,25,70.6926032660903,0,0,0,0,0,0,0,0,NA,NA
2017,856,130745,13222709,2728126,55,27,101.13357298558262,436,0,33,0,0,58,33,560,0.05892857142857143,High AI adoption
2017,19372,156015,10366305,49161697,23,25,66.44428420344198,16403,0,0,0,0,834,0,17237,0,High AI adoption
2017,8602,237878,3978420,12909096,72,27,16.724623546523848,8493,0,0,0,0,339,0,8832,0,High AI adoption
2017,2773,46209,1488382,3859757,71,27,32.209785972429614,1127,0,0,0,0,0,0,1127,0,High AI adoption
2017,1811,71517,2180257,4741734,61,27,30.485856509641064,744,0,0,0,0,0,0,744,0,High AI adoption
2017,138829,3336494,209377984,925829137,00,25,62.753891959643866,99613,637,1735,1005,184,5418,2924,111516,0.02622045267046881,High AI adoption
2017,90,13284,1302475,11631959,22,25,98.04840409515207,36,0,0,0,0,0,0,36,0,High AI adoption
2017,6452,155847,13108864,208826492,42,25,84.1136755920871,4727,0,112,23,0,434,135,5431,0.024857300681274168,High AI adoption
2017,16688,139948,8709080,44237496,23,27,62.230828593477575,15490,0,0,0,0,581,0,16071,0,High AI adoption
2017,158,14019,1373792,10918629,22,27,97.99500677651758,53,0,0,0,0,0,0,53,0,High AI adoption
2017,732,2943,115098,534529,11,27,39.10907237512742,0,0,0,0,0,0,0,0,NA,NA
2017,138,6180,465215,3351134,21,27,75.27750809061489,98,0,0,0,0,0,0,98,0,High AI adoption
2017,6463,140507,10789623,197057682,42,27,76.79064388251119,5637,20,110,22,0,366,132,6287,0.02099570542389057,High AI adoption
2017,266,683,14860,7056,99,25,21.756954612005856,0,0,0,0,0,0,0,0,NA,NA
2017,14047,319361,7047284,23186070,72,25,22.066827195556126,10178,0,0,0,0,561,0,10739,0,High AI adoption
2017,3184,62855,2294995,6984047,71,25,36.51252883621032,1502,0,0,0,0,0,0,1502,0,High AI adoption
2017,12800,633020,31102968,70055473,62,25,49.13425800132697,7766,0,0,0,0,227,0,7993,0,High AI adoption
2017,41265,894056,32717028,214305771,00,28,36.593935950320784,30046,98,594,460,106,2061,1160,34525,0.03359884141926141,High AI adoption
2017,2216,45519,2307421,39385000,42,28,50.69138162086162,1517,0,24,0,0,171,24,1736,0.013824884792626729,High AI adoption
2017,3797,49558,2254100,9792265,23,28,45.484079260664274,3400,0,0,0,0,0,0,3400,0,High AI adoption
2017,10733,73634,2419701,7412923,81,25,32.86119184072575,7956,0,0,0,0,485,0,8441,0,High AI adoption
2017,356,9434,781997,6754840,22,28,82.89135043459827,71,0,0,0,0,0,0,71,0,High AI adoption
2017,800,5373,214474,1329338,11,28,39.91699236925368,351,0,0,0,0,0,0,351,0,High AI adoption
2017,264,4038,260440,1741079,21,28,64.49727587914809,218,0,0,0,0,0,0,218,0,High AI adoption
2017,43344,875463,37698950,251019280,00,31,43.06172847967304,37794,162,669,270,148,1983,1087,42113,0.02581150713556384,High AI adoption
2017,2246,39255,2146984,57077018,42,31,54.69326200484015,1705,0,24,0,0,150,24,1903,0.012611665790856543,High AI adoption
2017,41,1169,112239,7706864,22,31,96.01283147989734,0,0,0,0,0,0,0,0,NA,NA
2017,4820,129911,5319239,14263054,62,28,40.94525482830553,3982,0,0,0,0,224,0,4206,0,High AI adoption
2017,94,808,47266,258797,21,31,58.49752475247525,73,0,0,0,0,0,0,73,0,High AI adoption
2017,374,2216,85088,318865,11,31,38.3971119133574,0,0,0,0,0,0,0,0,NA,NA
